"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","COUNTYFIP","STRATA","GQ","PERNUM","PERWT","SEX","AGE","BPL","BPLD","CITIZEN","YRNATUR","YRSUSA1","OCC","INCTOT","INCWAGE","category"
2020,202001,849802,2020000809810,193,2020008498021,39,165,530239,1,1,193,2,51,500,50040,2,1980,48,0,71000,0,NA
2020,202001,849845,2020000810640,57,2020008498451,39,0,120039,1,1,57,2,61,453,45300,2,1963,58,4720,19000,19000,"Sales and Related Occupations:"
2020,202001,849847,2020000810722,129,2020008498471,39,57,470039,1,1,129,1,57,521,52100,3,9999,10,4020,27600,27600,"Service Occupations"
2020,202001,849847,2020000810722,129,2020008498471,39,57,470039,1,2,163,2,52,521,52100,2,2015,10,8320,32000,32000,"Production, Transportation, and Material Moving Occupations"
2020,202001,849847,2020000810722,129,2020008498471,39,57,470039,1,3,169,1,26,521,52100,3,9999,10,9130,120000,120000,"Production, Transportation, and Material Moving Occupations"
2020,202001,849847,2020000810722,129,2020008498471,39,57,470039,1,4,132,2,22,521,52100,2,2015,10,850,16030,16000,"Management, Business and Financial Operations"
2020,202001,849872,2020000811480,43,2020008498721,39,35,90439,1,2,43,2,60,455,45500,2,2016,20,5860,57200,57000,"Office and Administrative Support Occupations:"
2020,202001,849897,2020000812478,133,2020008498971,39,0,300039,1,2,124,2,31,200,20000,3,9999,3,5120,53000,53000,"Office and Administrative Support Occupations:"
2020,202001,849897,2020000812478,133,2020008498971,39,0,300039,1,4,165,2,0,200,20000,1,9999,1,0,9999999,999999,NA
2020,202001,849949,2020000814066,196,2020008499491,39,49,410639,1,1,196,1,37,600,60031,2,2017,20,2205,104000,104000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,849949,2020000814066,196,2020008499491,39,49,410639,1,4,137,2,64,600,60031,3,9999,1,0,0,0,NA
2020,202001,849950,2020000814158,63,2020008499501,39,89,380039,1,1,63,1,60,410,41000,1,9999,58,6230,11600,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,849991,2020000815423,58,2020008499911,39,0,320039,1,2,86,1,30,502,50200,2,2007,29,120,30000,30000,"Management, Business and Financial Operations"
2020,202001,850006,2020000815766,252,2020008500061,39,35,90239,1,1,252,1,37,600,60014,2,2002,18,1530,1e+05,1e+05,"Computer and Mathematical Occupations"
2020,202001,850006,2020000815766,252,2020008500061,39,35,90239,1,2,305,2,40,200,20000,3,9999,21,0,0,0,NA
2020,202001,850012,2020000816074,127,2020008500121,39,35,91039,1,1,127,1,60,534,53400,3,9999,39,4700,15000,10000,"Sales and Related Occupations:"
2020,202001,850016,2020000816155,71,2020008500161,39,35,90439,1,2,92,1,55,515,51500,2,1988,37,0,0,0,NA
2020,202001,850026,2020000816616,65,2020008500261,39,0,500039,1,1,65,1,42,453,45300,1,9999,41,9510,57900,55000,"Production, Transportation, and Material Moving Occupations"
2020,202001,850031,2020000816727,119,2020008500311,39,35,90139,1,2,103,2,44,535,53500,2,2012,12,10,70000,70000,"Management, Business and Financial Operations"
2020,202001,850073,2020000817615,123,2020008500731,39,153,180239,1,1,123,1,48,521,52100,2,2019,12,1022,60000,57000,"Computer and Mathematical Occupations"
2020,202001,850073,2020000817615,123,2020008500731,39,153,180239,1,2,161,1,22,502,50200,2,2015,10,5860,8000,8000,"Office and Administrative Support Occupations:"
2020,202001,850094,2020000818336,154,2020008500941,39,35,90839,1,1,154,2,25,500,50000,2,1996,24,3258,80000,80000,"Healthcare Practitioners and Technical Occupations"
2020,202001,850142,2020000819473,85,2020008501421,39,61,550439,1,1,85,1,35,260,26010,3,9999,2,4251,27200,26000,"Service Occupations"
2020,202001,850145,2020000819513,45,2020008501451,39,61,550539,1,1,45,2,49,501,50100,1,9999,50,5710,40400,40400,"Office and Administrative Support Occupations:"
2020,202001,850157,2020000819816,239,2020008501571,39,17,540239,1,1,239,1,42,524,52400,2,2018,14,8990,41000,41000,"Production, Transportation, and Material Moving Occupations"
2020,202001,850157,2020000819816,239,2020008501571,39,17,540239,1,2,158,2,35,521,52120,2,2015,11,4230,0,0,"Service Occupations"
2020,202001,850171,2020000820130,105,2020008501711,39,0,570039,1,5,110,1,36,453,45300,1,9999,16,9620,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,850174,2020000820204,44,2020008501741,39,61,550139,1,1,44,1,67,456,45600,2,2002,27,2040,6000,6000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,850233,2020000822047,73,2020008502331,39,0,360039,1,1,73,2,28,413,41300,3,9999,2,4760,500,500,"Sales and Related Occupations:"
2020,202001,850262,2020000822789,33,2020008502621,39,113,460239,1,1,33,2,58,453,45300,1,9999,53,136,126190,126000,"Management, Business and Financial Operations"
2020,202001,850279,2020000823170,194,2020008502791,39,49,410239,1,1,194,1,38,200,20000,3,9999,20,6260,2800,2800,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,850279,2020000823170,194,2020008502791,39,49,410239,1,2,212,1,40,260,26010,3,9999,15,6710,1e+05,1e+05,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,850287,2020000823459,258,2020008502871,39,49,410439,1,1,258,1,25,500,50000,3,9999,1,2205,6000,6000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,850287,2020000823459,258,2020008502871,39,49,410439,1,2,245,2,25,500,50000,3,9999,1,735,32900,32900,"Management, Business and Financial Operations"
2020,202001,850322,2020000824459,100,2020008503221,39,0,280039,1,1,100,2,64,515,51500,2,1959,58,5522,28250,28000,"Office and Administrative Support Occupations:"
2020,202001,850323,2020000824481,54,2020008503231,39,0,260039,1,1,54,1,56,521,52100,2,1978,47,300,435000,433000,"Management, Business and Financial Operations"
2020,202001,850323,2020000824481,54,2020008503231,39,0,260039,1,2,52,2,55,521,52100,2,1989,49,1108,2e+05,2e+05,"Computer and Mathematical Occupations"
2020,202001,850323,2020000824481,54,2020008503231,39,0,260039,1,3,62,1,84,521,52100,2,1999,68,0,0,0,NA
2020,202001,850323,2020000824481,54,2020008503231,39,0,260039,1,4,67,2,81,521,52100,2,1998,7,0,0,0,NA
2020,202001,850464,2020000828937,104,2020008504641,39,41,400039,1,2,102,1,27,405,40500,3,9999,5,1021,94900,92000,"Computer and Mathematical Occupations"
2020,202001,850474,2020000829155,67,2020008504741,39,35,90239,1,1,67,2,78,450,45000,2,1962,64,0,24700,0,NA
2020,202001,850493,2020000829849,81,2020008504931,39,35,90839,1,2,90,1,49,600,60032,3,9999,25,5540,35000,35000,"Office and Administrative Support Occupations:"
2020,202001,850503,2020000830090,331,2020008505031,39,35,91039,1,2,373,1,94,150,15000,1,9999,86,940,34500,8200,"Management, Business and Financial Operations"
2020,202001,850504,2020000830108,77,2020008505041,39,0,70039,1,2,71,2,46,455,45500,2,2015,24,800,44800,38000,"Management, Business and Financial Operations"
2020,202001,850512,2020000830352,72,2020008505121,39,0,270039,1,3,71,1,18,524,52400,1,9999,7,7700,12000,12000,"Production, Transportation, and Material Moving Occupations"
2020,202001,850523,2020000830639,98,2020008505231,39,35,90339,1,1,98,1,29,433,43300,1,9999,20,800,40000,40000,"Management, Business and Financial Operations"
2020,202001,850528,2020000830751,42,2020008505281,39,0,270039,1,2,38,2,86,421,42100,2,1970,63,5720,7200,0,"Office and Administrative Support Occupations:"
2020,202001,850538,2020000830966,42,2020008505381,39,35,90439,1,1,42,2,36,456,45600,2,2015,15,5522,22500,0,"Office and Administrative Support Occupations:"
2020,202001,850538,2020000830966,42,2020008505381,39,35,90439,1,2,44,1,40,456,45600,2,2009,22,9130,22500,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,850540,2020000831002,164,2020008505401,39,61,550739,1,1,164,1,31,500,50000,2,2013,12,1350,88000,88000,"Computer and Mathematical Occupations"
2020,202001,850540,2020000831002,164,2020008505401,39,61,550739,1,2,153,2,32,500,50000,2,2020,6,845,55000,55000,"Management, Business and Financial Operations"
2020,202001,850579,2020000832009,216,2020008505791,39,35,90439,1,1,216,1,37,421,42100,2,2018,14,5350,50000,47000,"Office and Administrative Support Occupations:"
2020,202001,850588,2020000832344,87,2020008505881,39,35,90139,1,1,87,2,48,453,45300,1,9999,46,2435,59000,59000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,850595,2020000832514,70,2020008505951,39,133,170039,1,1,70,1,61,410,41000,1,9999,60,8140,47700,47700,"Production, Transportation, and Material Moving Occupations"
2020,202001,850638,2020000833685,373,2020008506381,39,41,400039,1,2,586,1,39,950,95000,1,9999,38,440,80000,80000,"Management, Business and Financial Operations"
2020,202001,850641,2020000833755,71,2020008506411,39,153,180339,1,2,62,2,73,455,45500,2,2008,28,0,14300,0,NA
2020,202001,850642,2020000833810,103,2020008506421,39,49,411039,1,1,103,2,50,434,43400,1,9999,48,5810,41600,34000,"Office and Administrative Support Occupations:"
2020,202001,850666,2020000834544,37,2020008506661,39,61,550439,1,1,37,2,32,453,45300,3,9999,1,5600,60000,60000,"Office and Administrative Support Occupations:"
2020,202001,850666,2020000834544,37,2020008506661,39,61,550439,1,2,40,1,33,453,45300,3,9999,1,845,1e+05,1e+05,"Management, Business and Financial Operations"
2020,202001,850667,2020000834584,61,2020008506671,39,0,20039,1,2,63,2,30,453,45300,1,9999,30,4230,0,0,"Service Occupations"
2020,202001,850670,2020000834655,110,2020008506701,39,61,550539,1,2,109,1,32,700,70010,1,9999,31,420,5000,0,"Management, Business and Financial Operations"
2020,202001,850684,2020000834908,179,2020008506841,39,49,410639,1,1,179,1,52,600,60014,2,2006,19,1555,53000,53000,"Computer and Mathematical Occupations"
2020,202001,850684,2020000834908,179,2020008506841,39,49,410639,1,2,143,2,41,600,60014,2,2013,10,0,0,0,NA
2020,202001,850687,2020000834970,271,2020008506871,39,49,410739,1,1,271,2,57,501,50100,1,9999,57,9640,9600,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,850734,2020000836179,60,2020008507341,39,35,90439,1,1,60,2,72,456,45600,2,1983,42,0,8700,0,NA
2020,202001,850745,2020000836388,624,2020008507451,39,0,50039,1,1,624,2,61,537,53700,3,9999,40,0,0,0,NA
2020,202001,850745,2020000836388,624,2020008507451,39,0,50039,1,2,587,1,65,537,53700,2,1980,40,0,61100,0,NA
2020,202001,850759,2020000836787,85,2020008507591,39,89,380039,1,1,85,1,50,521,52100,2,2000,33,850,69000,62000,"Management, Business and Financial Operations"
2020,202001,850759,2020000836787,85,2020008507591,39,89,380039,1,2,108,2,47,521,52100,3,9999,19,0,0,0,NA
2020,202001,850771,2020000837135,87,2020008507711,39,35,90739,1,2,109,2,51,500,50000,2,2012,24,0,0,0,NA
2020,202001,850784,2020000837371,428,2020008507841,39,49,410839,1,1,428,2,30,600,60064,3,9999,3,8800,5000,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,850784,2020000837371,428,2020008507841,39,49,410839,1,3,335,2,7,600,60031,1,9999,6,0,9999999,999999,NA
2020,202001,850784,2020000837371,428,2020008507841,39,49,410839,1,4,361,2,5,600,60031,1,9999,6,0,9999999,999999,NA
2020,202001,850784,2020000837371,428,2020008507841,39,49,410839,1,5,364,1,3,600,60031,1,9999,1,0,9999999,999999,NA
2020,202001,850784,2020000837371,428,2020008507841,39,49,410839,1,6,409,2,0,600,60031,1,9999,0,0,9999999,999999,NA
2020,202001,850798,2020000837834,70,2020008507981,39,109,440039,1,1,70,1,26,465,46500,2,2012,14,9130,19900,19900,"Production, Transportation, and Material Moving Occupations"
2020,202001,850798,2020000837834,70,2020008507981,39,109,440039,1,5,59,1,12,465,46500,1,9999,7,0,9999999,999999,NA
2020,202001,850800,2020000837874,96,2020008508001,39,17,540139,1,1,96,1,55,453,45300,2,1964,54,20,1e+05,1e+05,"Management, Business and Financial Operations"
2020,202001,850830,2020000838591,886,2020008508301,39,109,440039,1,2,737,1,56,300,30025,3,9999,8,4010,27000,27000,"Service Occupations"
2020,202001,850851,2020000839207,425,2020008508511,39,153,180339,1,2,413,2,56,501,50100,1,9999,47,5020,29100,29100,"Office and Administrative Support Occupations:"
2020,202001,850856,2020000839302,164,2020008508561,39,103,190039,1,1,164,1,44,465,46530,2,1997,28,9030,31200,31200,"Production, Transportation, and Material Moving Occupations"
2020,202001,850856,2020000839302,164,2020008508561,39,103,190039,1,2,146,2,42,465,46530,2,2012,13,4510,30000,0,"Service Occupations"
2020,202001,850856,2020000839302,164,2020008508561,39,103,190039,1,6,134,2,64,465,46530,2,2003,27,0,0,0,NA
2020,202001,850856,2020000839302,164,2020008508561,39,103,190039,1,7,129,1,64,465,46530,2,2007,23,7340,50000,50000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,850875,2020000839808,97,2020008508751,39,49,410439,1,2,108,1,20,514,51400,1,9999,2,0,0,0,NA
2020,202001,850907,2020000840548,257,2020008509071,39,49,410639,1,1,257,2,44,600,60053,2,2011,16,9620,4800,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,850907,2020000840548,257,2020008509071,39,49,410639,1,2,200,1,47,600,60053,2,1999,30,9130,38000,38000,"Production, Transportation, and Material Moving Occupations"
2020,202001,850908,2020000840566,174,2020008509081,39,49,410339,1,1,174,1,76,521,52100,2,1980,51,0,72400,0,NA
2020,202001,850908,2020000840566,174,2020008509081,39,49,410339,1,2,128,2,67,521,52100,2,1980,45,0,18800,0,NA
2020,202001,850914,2020000840704,325,2020008509141,39,169,200039,1,2,340,2,51,700,70010,3,9999,9,8990,19000,19000,"Production, Transportation, and Material Moving Occupations"
2020,202001,850915,2020000840767,320,2020008509151,39,0,500039,1,2,297,2,68,411,41100,3,9999,43,5940,50100,33100,"Office and Administrative Support Occupations:"
2020,202001,850919,2020000840918,58,2020008509191,39,169,200039,1,2,59,1,58,411,41100,3,9999,34,9600,38000,38000,"Production, Transportation, and Material Moving Occupations"
2020,202001,850939,2020000841477,148,2020008509391,39,49,410639,1,1,148,1,18,600,60053,2,2015,11,9620,13700,13700,"Production, Transportation, and Material Moving Occupations"
2020,202001,850939,2020000841477,148,2020008509391,39,49,410639,1,2,175,2,24,600,60053,3,9999,11,9620,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,850939,2020000841477,148,2020008509391,39,49,410639,1,3,130,1,16,600,60053,2,2009,11,0,0,0,NA
2020,202001,850939,2020000841477,148,2020008509391,39,49,410639,1,4,140,1,14,600,60053,2,2009,11,0,9999999,999999,NA
2020,202001,850948,2020000841995,86,2020008509481,39,0,110039,1,1,86,2,66,414,41400,3,9999,64,1555,39400,35500,"Computer and Mathematical Occupations"
2020,202001,850977,2020000842805,64,2020008509771,39,35,91039,1,1,64,1,72,465,46530,2,1994,31,0,21000,0,NA
2020,202001,850977,2020000842805,64,2020008509771,39,35,91039,1,2,64,2,75,465,46530,2,1994,31,8320,18800,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,850980,2020000842981,107,2020008509801,39,49,410839,1,1,107,1,41,410,41000,3,9999,39,4010,35000,30000,"Service Occupations"
2020,202001,850999,2020000843538,108,2020008509991,39,17,540139,1,1,108,1,28,541,54100,2,2007,27,4760,52000,40000,"Sales and Related Occupations:"
2020,202001,850999,2020000843538,108,2020008509991,39,17,540139,1,2,104,2,28,535,53500,2,2015,9,9920,360,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,851000,2020000843579,425,2020008510001,39,35,91039,1,1,425,2,70,413,41300,2,2004,46,4920,28500,14000,"Sales and Related Occupations:"
2020,202001,851000,2020000843579,425,2020008510001,39,35,91039,1,2,430,1,74,413,41300,2,2004,31,3090,540300,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,851000,2020000843579,425,2020008510001,39,35,91039,1,4,556,1,9,413,41300,1,9999,6,0,9999999,999999,NA
2020,202001,851000,2020000843579,425,2020008510001,39,35,91039,1,5,558,2,4,413,41300,1,9999,4,0,9999999,999999,NA
2020,202001,851000,2020000843579,425,2020008510001,39,35,91039,1,6,553,1,42,413,41300,2,2015,15,2865,30000,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851015,2020000844036,103,2020008510151,39,49,410139,1,1,103,1,31,501,50100,3,9999,22,1021,53060,53000,"Computer and Mathematical Occupations"
2020,202001,851024,2020000844258,264,2020008510241,39,49,410339,1,1,264,2,50,500,50000,2,2011,19,310,54000,54000,"Management, Business and Financial Operations"
2020,202001,851032,2020000844500,167,2020008510321,39,49,410839,1,1,167,1,55,600,60012,3,9999,19,4020,12000,12000,"Service Occupations"
2020,202001,851051,2020000845146,80,2020008510511,39,41,400039,1,2,85,1,33,210,21050,3,9999,15,6230,135000,91000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,851067,2020000845612,149,2020008510671,39,93,80139,1,1,149,1,75,300,30065,2,2002,24,0,9400,0,NA
2020,202001,851081,2020000845974,89,2020008510811,39,41,400039,1,1,89,1,38,150,15000,3,9999,7,1108,86000,0,"Computer and Mathematical Occupations"
2020,202001,851106,2020000846847,289,2020008511061,39,35,91039,1,1,289,1,37,500,50000,2,2010,15,4000,30300,26000,"Service Occupations"
2020,202001,851106,2020000846847,289,2020008511061,39,35,91039,1,2,192,2,36,500,50000,3,9999,8,4110,11800,9600,"Service Occupations"
2020,202001,851110,2020000846944,90,2020008511101,39,49,410539,1,3,96,2,25,413,41300,2,2004,22,0,0,0,NA
2020,202001,851111,2020000846956,211,2020008511111,39,49,410539,1,1,211,1,36,500,50040,3,9999,8,1650,50000,50000,"Computer and Mathematical Occupations"
2020,202001,851117,2020000847054,53,2020008511171,39,35,90239,1,2,62,2,42,521,52100,2,1978,42,2170,37000,35000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851124,2020000847162,122,2020008511241,39,61,550639,1,1,122,1,37,210,21040,3,9999,18,9142,30000,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,851124,2020000847162,122,2020008511241,39,61,550639,1,2,88,2,35,210,21040,3,9999,16,5165,1e+05,1e+05,"Office and Administrative Support Occupations:"
2020,202001,851133,2020000847556,40,2020008511331,39,35,90339,1,2,40,1,94,455,45500,2,1954,71,0,16500,0,NA
2020,202001,851189,2020000849050,253,2020008511891,39,113,460439,1,1,253,2,87,453,45300,3,9999,60,0,29600,0,NA
2020,202001,851190,2020000849110,65,2020008511901,39,103,190039,1,1,65,2,31,150,15000,3,9999,19,4700,38400,36400,"Sales and Related Occupations:"
2020,202001,851205,2020000849580,81,2020008512051,39,41,400039,1,1,81,1,39,456,45600,2,2005,21,810,85000,85000,"Management, Business and Financial Operations"
2020,202001,851212,2020000849653,70,2020008512121,39,103,190039,1,1,70,1,50,600,60012,2,1990,38,410,140000,140000,"Management, Business and Financial Operations"
2020,202001,851212,2020000849653,70,2020008512121,39,103,190039,1,2,65,2,46,599,59900,2,1990,32,0,0,0,NA
2020,202001,851223,2020000849995,67,2020008512231,39,0,20039,1,1,67,1,40,453,45300,1,9999,35,7950,25000,25000,"Production, Transportation, and Material Moving Occupations"
2020,202001,851244,2020000850409,125,2020008512441,39,89,380039,1,2,169,2,47,500,50000,3,9999,4,2861,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851245,2020000850418,73,2020008512451,39,35,90439,1,1,73,1,31,465,46530,3,9999,6,1530,66000,63000,"Computer and Mathematical Occupations"
2020,202001,851254,2020000850743,67,2020008512541,39,0,150039,1,1,67,1,68,600,60027,1,9999,45,9150,34000,12000,"Production, Transportation, and Material Moving Occupations"
2020,202001,851267,2020000851054,107,2020008512671,39,49,410839,1,1,107,1,59,300,30040,2,2012,18,0,36800,0,NA
2020,202001,851270,2020000851100,347,2020008512701,39,49,410639,1,1,347,1,36,515,51500,2,1993,36,1021,47900,47000,"Computer and Mathematical Occupations"
2020,202001,851273,2020000851195,83,2020008512731,39,35,90439,1,1,83,2,84,434,43400,2,1955,68,0,9600,0,NA
2020,202001,851280,2020000851362,119,2020008512801,39,0,310039,1,1,119,1,56,433,43300,2,2019,44,1031,75400,62000,"Computer and Mathematical Occupations"
2020,202001,851280,2020000851362,119,2020008512801,39,0,310039,1,2,109,1,85,433,43300,3,9999,44,0,22900,0,NA
2020,202001,851281,2020000851414,147,2020008512811,39,113,460439,1,1,147,2,33,410,41000,1,9999,30,4020,10600,9200,"Service Occupations"
2020,202001,851351,2020000853927,115,2020008513511,39,165,530239,1,1,115,1,45,521,52100,2,2013,24,1021,131200,130000,"Computer and Mathematical Occupations"
2020,202001,851351,2020000853927,115,2020008513511,39,165,530239,1,3,123,1,13,521,52100,1,9999,12,0,9999999,999999,NA
2020,202001,851351,2020000853927,115,2020008513511,39,165,530239,1,4,158,1,9,521,52100,1,9999,4,0,9999999,999999,NA
2020,202001,851362,2020000854295,135,2020008513621,39,35,90439,1,1,135,1,61,260,26030,2,1984,39,2320,32000,32000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851415,2020000855683,67,2020008514151,39,35,90739,1,1,67,1,58,260,26060,3,9999,42,3802,70000,70000,"Service Occupations"
2020,202001,851423,2020000855930,158,2020008514231,39,165,530139,1,2,156,2,28,501,50100,1,9999,24,2004,50000,40000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851427,2020000855973,261,2020008514271,39,49,410339,1,1,261,1,39,521,52100,3,9999,2,1021,90000,90000,"Computer and Mathematical Occupations"
2020,202001,851427,2020000855973,261,2020008514271,39,49,410339,1,2,192,2,38,521,52100,3,9999,2,0,0,0,NA
2020,202001,851427,2020000855973,261,2020008514271,39,49,410339,1,3,182,1,10,521,52100,3,9999,2,0,9999999,999999,NA
2020,202001,851430,2020000856037,104,2020008514301,39,109,440039,1,1,104,2,34,200,20000,2,2017,29,5740,20000,20000,"Office and Administrative Support Occupations:"
2020,202001,851439,2020000856291,674,2020008514391,39,49,410639,1,1,674,2,61,600,60045,2,2018,15,2300,21000,21000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851439,2020000856291,674,2020008514391,39,49,410639,1,2,1054,1,21,600,60045,2,2019,14,3930,10000,10000,"Service Occupations"
2020,202001,851469,2020000857229,187,2020008514691,39,49,410539,1,1,187,2,29,501,50100,1,9999,12,2205,19000,19000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851469,2020000857229,187,2020008514691,39,49,410539,1,3,181,1,26,260,26044,3,9999,15,0,9900,0,NA
2020,202001,851486,2020000857765,83,2020008514861,39,35,90939,1,2,110,2,69,500,50000,2,2018,9,0,15000,0,NA
2020,202001,851505,2020000858328,132,2020008515051,39,165,530239,1,1,132,2,31,515,51500,3,9999,10,0,0,0,NA
2020,202001,851531,2020000859257,46,2020008515311,39,0,490039,1,2,62,2,59,502,50200,2,1995,29,4510,24000,24000,"Service Occupations"
2020,202001,851536,2020000859451,196,2020008515361,39,49,410939,1,1,196,2,39,521,52120,2,2010,13,4230,16000,16000,"Service Occupations"
2020,202001,851536,2020000859451,196,2020008515361,39,49,410939,1,2,263,1,42,521,52120,2,1979,42,5610,10300,10300,"Office and Administrative Support Occupations:"
2020,202001,851536,2020000859451,196,2020008515361,39,49,410939,1,3,146,1,14,524,52400,2,2020,10,0,9999999,999999,NA
2020,202001,851539,2020000859605,189,2020008515391,39,35,91039,1,1,189,1,80,600,60012,2,1978,50,3090,180100,180000,"Healthcare Practitioners and Technical Occupations"
2020,202001,851539,2020000859605,189,2020008515391,39,35,91039,1,2,189,2,72,600,60012,2,1984,40,0,0,0,NA
2020,202001,851555,2020000860100,129,2020008515551,39,17,540139,1,1,129,1,63,500,50040,2,1988,39,0,-1190,0,NA
2020,202001,851555,2020000860100,129,2020008515551,39,17,540139,1,2,147,2,63,500,50040,2,1988,38,0,0,0,NA
2020,202001,851556,2020000860129,69,2020008515561,39,41,400039,1,1,69,1,45,521,52100,3,9999,5,1021,98570,98000,"Computer and Mathematical Occupations"
2020,202001,851556,2020000860129,69,2020008515561,39,41,400039,1,2,108,2,45,521,52100,3,9999,5,5860,0,0,"Office and Administrative Support Occupations:"
2020,202001,851573,2020000860643,113,2020008515731,39,35,90439,1,1,113,1,53,465,46590,3,9999,20,6260,50000,50000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,851573,2020000860643,113,2020008515731,39,35,90439,1,2,133,2,49,465,46530,2,1996,29,4220,17500,17500,"Service Occupations"
2020,202001,851603,2020000861532,93,2020008516031,39,0,100039,1,1,93,1,72,454,45400,2,1968,63,0,22500,0,NA
2020,202001,851609,2020000861766,215,2020008516091,39,49,410239,1,1,215,2,31,600,60033,2,1992,30,3255,31200,31200,"Healthcare Practitioners and Technical Occupations"
2020,202001,851609,2020000861766,215,2020008516091,39,49,410239,1,2,174,1,23,600,60033,3,9999,3,3700,25600,25600,"Service Occupations"
2020,202001,851644,2020000862521,53,2020008516441,39,17,540239,1,1,53,1,60,410,41000,2,1971,57,10,738600,433000,"Management, Business and Financial Operations"
2020,202001,851656,2020000862923,79,2020008516561,39,35,90439,1,1,79,2,63,521,52100,2,2010,15,7720,15000,15000,"Production, Transportation, and Material Moving Occupations"
2020,202001,851656,2020000862923,79,2020008516561,39,35,90439,1,2,91,1,66,521,52100,2,2010,15,8225,11100,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,851656,2020000862923,79,2020008516561,39,35,90439,1,3,93,1,29,521,52100,2,2010,15,1400,83550,83000,"Computer and Mathematical Occupations"
2020,202001,851657,2020000862994,36,2020008516571,39,0,360039,1,1,36,1,70,453,45300,2,1968,64,0,35300,0,NA
2020,202001,851679,2020000863971,76,2020008516791,39,61,550739,1,3,81,2,16,210,21040,2,2004,17,0,0,0,NA
2020,202001,851685,2020000864079,249,2020008516851,39,165,530239,1,1,249,2,41,300,30015,2,2009,17,440,150000,150000,"Management, Business and Financial Operations"
2020,202001,851685,2020000864079,249,2020008516851,39,165,530239,1,2,277,1,9,300,30015,1,9999,9,0,9999999,999999,NA
2020,202001,851685,2020000864079,249,2020008516851,39,165,530239,1,3,229,1,5,300,30015,1,9999,5,0,9999999,999999,NA
2020,202001,851691,2020000864435,129,2020008516911,39,153,180139,1,2,130,1,32,457,45730,3,9999,7,220,1e+05,50000,"Management, Business and Financial Operations"
2020,202001,851701,2020000864732,68,2020008517011,39,57,470039,1,2,96,2,72,260,26060,2,1995,32,0,26160,0,NA
2020,202001,851737,2020000865561,83,2020008517371,39,61,550439,1,2,99,2,56,515,51500,2,1982,48,3255,1e+05,1e+05,"Healthcare Practitioners and Technical Occupations"
2020,202001,851760,2020000866136,83,2020008517601,39,23,430039,1,2,68,1,58,150,15000,3,9999,24,440,143000,143000,"Management, Business and Financial Operations"
2020,202001,851765,2020000866250,66,2020008517651,39,17,540139,1,2,71,2,72,411,41100,2,1966,67,0,11500,0,NA
2020,202001,851778,2020000866716,287,2020008517781,39,35,90839,1,1,287,1,77,515,51500,2,1976,47,9920,12400,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,851781,2020000866788,108,2020008517811,39,93,80239,1,1,108,1,70,515,51500,2,1981,44,440,33500,0,"Management, Business and Financial Operations"
2020,202001,851813,2020000867787,69,2020008518131,39,35,90939,1,2,68,1,37,413,41300,3,9999,6,2850,27100,19000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851825,2020000868080,81,2020008518251,39,35,90139,1,1,81,2,39,600,60053,2,2006,20,2320,51000,51000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,851844,2020000868508,121,2020008518441,39,113,460439,1,1,121,1,23,453,45300,1,9999,21,5140,45000,45000,"Office and Administrative Support Occupations:"
2020,202001,851860,2020000868895,106,2020008518601,39,93,80139,1,1,106,1,59,433,43300,2,1986,34,4000,35000,35000,"Service Occupations"
2020,202001,851879,2020000869360,954,2020008518791,39,17,540239,1,1,954,2,40,500,50000,2,2011,21,4055,20000,20000,"Service Occupations"
